Price,Close,High,Low,Open,Volume
2024-03-19,1.7200000286102295,1.7899999618530273,1.5700000524520874,1.6799999475479126,12618900
2024-03-20,2.3299999237060547,2.3299999237060547,1.7000000476837158,1.7100000381469727,40493600
2024-03-21,2.380000114440918,2.5199999809265137,2.2300000190734863,2.309999942779541,36066100
2024-03-22,2.4600000381469727,2.5999999046325684,2.240000009536743,2.319999933242798,30423900
2024-03-25,2.569999933242798,2.8399999141693115,2.5199999809265137,2.569999933242798,31544600
2024-03-26,2.4600000381469727,2.609999895095825,2.4200000762939453,2.5799999237060547,19319900
2024-03-27,2.700000047683716,2.740000009536743,2.430000066757202,2.5799999237060547,23636900
2024-03-28,2.630000114440918,2.930000066757202,2.5899999141693115,2.759999990463257,33324300
2024-04-01,2.430000066757202,2.609999895095825,2.359999895095825,2.609999895095825,15547800
2024-04-02,2.3299999237060547,2.4000000953674316,2.2100000381469727,2.2799999713897705,11135600
2024-04-03,2.3299999237060547,2.4000000953674316,2.240000009536743,2.3399999141693115,11308300
2024-04-04,2.369999885559082,2.619999885559082,2.3499999046325684,2.4100000858306885,19204900
2024-04-05,2.3499999046325684,2.430000066757202,2.2699999809265137,2.299999952316284,9509900
2024-04-08,2.2300000190734863,2.5899999141693115,2.200000047683716,2.490000009536743,31322800
2024-04-09,2.2200000286102295,2.3499999046325684,2.1700000762939453,2.259999990463257,13525000
2024-04-10,2.180000066757202,2.2799999713897705,2.0799999237060547,2.1600000858306885,10854600
2024-04-11,2.140000104904175,2.2300000190734863,2.049999952316284,2.200000047683716,14273500
2024-04-12,2.0399999618530273,2.1500000953674316,2.0,2.130000114440918,9991300
2024-04-15,1.940000057220459,2.109999895095825,1.9199999570846558,2.0199999809265137,11103700
2024-04-16,1.8799999952316284,1.9299999475479126,1.8200000524520874,1.8799999952316284,12131100
2024-04-17,1.9600000381469727,2.069999933242798,1.8799999952316284,1.899999976158142,10859700
2024-04-18,2.130000114440918,2.2200000286102295,1.9600000381469727,2.0,12059400
2024-04-19,2.2899999618530273,2.309999942779541,2.109999895095825,2.200000047683716,14362200
2024-04-22,2.5799999237060547,2.609999895095825,2.2699999809265137,2.369999885559082,24349900
2024-04-23,2.7100000381469727,2.7899999618530273,2.4200000762939453,2.4800000190734863,21342900
2024-04-24,2.5199999809265137,2.75,2.5199999809265137,2.700000047683716,16800700
2024-04-25,2.490000009536743,2.509999990463257,2.319999933242798,2.390000104904175,12824100
2024-04-26,2.4700000286102295,2.509999990463257,2.369999885559082,2.4700000286102295,8824100
2024-04-29,2.3299999237060547,2.5,2.2799999713897705,2.369999885559082,17222500
2024-04-30,2.1700000762939453,2.2899999618530273,2.1600000858306885,2.240000009536743,11821300
2024-05-01,2.119999885559082,2.2799999713897705,2.0299999713897705,2.130000114440918,16276300
2024-05-02,2.1700000762939453,2.2699999809265137,2.0899999141693115,2.2699999809265137,8759400
2024-05-03,2.190000057220459,2.309999942779541,2.1600000858306885,2.259999990463257,10922000
2024-05-06,2.4200000762939453,2.4800000190734863,2.25,2.259999990463257,15043800
2024-05-07,2.3299999237060547,2.4200000762939453,2.299999952316284,2.380000114440918,9280500
2024-05-08,2.3299999237060547,2.3399999141693115,2.1500000953674316,2.25,9377200
2024-05-09,2.359999895095825,2.4000000953674316,2.259999990463257,2.299999952316284,6846100
2024-05-10,2.2300000190734863,2.490000009536743,2.2200000286102295,2.4100000858306885,11309900
2024-05-13,2.240000009536743,2.4000000953674316,2.2200000286102295,2.2799999713897705,11792200
2024-05-14,2.0399999618530273,2.0799999237060547,1.909999966621399,1.9800000190734863,15253400
2024-05-15,2.119999885559082,2.190000057220459,2.0,2.140000104904175,14445200
2024-05-16,2.0199999809265137,2.1700000762939453,2.0199999809265137,2.0899999141693115,11973400
2024-05-17,1.9500000476837158,2.0999999046325684,1.9500000476837158,2.049999952316284,12213200
2024-05-20,2.130000114440918,2.1500000953674316,1.909999966621399,1.9600000381469727,16151100
2024-05-21,2.0399999618530273,2.240000009536743,2.0199999809265137,2.190000057220459,14698800
2024-05-22,2.1600000858306885,2.2899999618530273,2.0399999618530273,2.049999952316284,19950900
2024-05-23,1.9900000095367432,2.190000057220459,1.9700000286102295,2.180000066757202,12261400
2024-05-24,2.069999933242798,2.0999999046325684,1.9600000381469727,2.0,8708800
2024-05-28,2.069999933242798,2.1600000858306885,2.0199999809265137,2.0799999237060547,13115400
2024-05-29,2.240000009536743,2.25,1.9800000190734863,2.0299999713897705,17696700
2024-05-30,2.2799999713897705,2.369999885559082,2.240000009536743,2.25,19890800
2024-05-31,2.180000066757202,2.3499999046325684,2.130000114440918,2.309999942779541,20567000
2024-06-03,2.049999952316284,2.299999952316284,2.0399999618530273,2.25,12803200
2024-06-04,2.509999990463257,2.559999942779541,2.1500000953674316,2.1500000953674316,43196600
2024-06-05,2.7899999618530273,2.7899999618530273,2.5,2.569999933242798,33414000
2024-06-06,3.2100000381469727,3.3399999141693115,2.7300000190734863,2.740000009536743,53507600
2024-06-07,3.0899999141693115,3.3499999046325684,2.9700000286102295,3.2200000286102295,32594700
2024-06-10,3.0899999141693115,3.2300000190734863,2.869999885559082,2.9100000858306885,20064100
2024-06-11,3.4800000190734863,3.4800000190734863,2.7799999713897705,2.930000066757202,29772300
2024-06-12,3.8399999141693115,4.199999809265137,3.75,3.8299999237060547,39501700
2024-06-13,4.070000171661377,4.190000057220459,3.759999990463257,3.8499999046325684,37238600
2024-06-14,3.9200000762939453,4.190000057220459,3.7699999809265137,4.079999923706055,22641200
2024-06-17,4.389999866485596,4.460000038146973,3.7799999713897705,3.880000114440918,24597900
2024-06-18,4.510000228881836,4.519999980926514,4.099999904632568,4.329999923706055,25961000
2024-06-20,4.630000114440918,4.820000171661377,4.46999979019165,4.619999885559082,28174100
2024-06-21,4.159999847412109,4.420000076293945,4.079999923706055,4.360000133514404,32041800
2024-06-24,4.21999979019165,4.360000133514404,3.7899999618530273,3.8299999237060547,23793300
2024-06-25,4.800000190734863,5.099999904632568,4.320000171661377,4.320000171661377,32242700
2024-06-26,4.590000152587891,5.190000057220459,4.570000171661377,4.880000114440918,30137500
2024-06-27,4.409999847412109,4.840000152587891,4.309999942779541,4.739999771118164,21943600
2024-06-28,4.449999809265137,4.559999942779541,4.320000171661377,4.539999961853027,35084900
2024-07-01,5.210000038146973,5.21999979019165,4.519999980926514,4.599999904632568,18761100
2024-07-02,5.050000190734863,5.340000152587891,4.989999771118164,5.210000038146973,19675000
2024-07-03,5.210000038146973,5.369999885559082,4.920000076293945,4.989999771118164,14284100
2024-07-05,5.579999923706055,5.710000038146973,4.739999771118164,4.909999847412109,25198900
2024-07-08,5.46999979019165,6.010000228881836,5.429999828338623,5.760000228881836,28180100
2024-07-09,5.03000020980835,6.050000190734863,4.960000038146973,5.820000171661377,30209300
2024-07-10,4.880000114440918,5.239999771118164,4.75,5.130000114440918,18759000
2024-07-11,4.75,5.269999980926514,4.570000171661377,5.119999885559082,28462300
2024-07-12,5.309999942779541,5.460000038146973,4.659999847412109,4.730000019073486,21230400
2024-07-15,6.0,6.039999961853027,5.539999961853027,5.71999979019165,28083400
2024-07-16,6.380000114440918,6.389999866485596,5.909999847412109,6.039999961853027,24539500
2024-07-17,5.900000095367432,6.510000228881836,5.769999980926514,6.190000057220459,22188000
2024-07-18,5.349999904632568,6.010000228881836,5.300000190734863,5.960000038146973,13346800
2024-07-19,5.590000152587891,5.809999942779541,5.320000171661377,5.449999809265137,14724100
2024-07-22,5.71999979019165,5.820000171661377,5.329999923706055,5.639999866485596,12648200
2024-07-23,5.519999980926514,5.869999885559082,5.489999771118164,5.619999885559082,8972500
2024-07-24,5.090000152587891,5.730000019073486,5.079999923706055,5.519999980926514,17718000
2024-07-25,4.53000020980835,4.96999979019165,4.460000038146973,4.860000133514404,22921500
2024-07-26,4.420000076293945,4.880000114440918,4.340000152587891,4.789999961853027,17191000
2024-07-29,4.139999866485596,4.579999923706055,4.059999942779541,4.53000020980835,19322100
2024-07-30,3.8499999046325684,4.190000057220459,3.8399999141693115,4.150000095367432,14014800
2024-07-31,4.159999847412109,4.400000095367432,4.110000133514404,4.150000095367432,19470400
2024-08-01,4.110000133514404,4.389999866485596,4.039999961853027,4.239999771118164,19401700
2024-08-02,3.6700000762939453,4.090000152587891,3.640000104904175,3.950000047683716,18534500
2024-08-05,3.5799999237060547,3.6600000858306885,2.740000009536743,2.8399999141693115,25220300
2024-08-06,3.619999885559082,3.859999895095825,3.4700000286102295,3.8499999046325684,14537000
2024-08-07,3.3399999141693115,3.8299999237060547,3.319999933242798,3.759999990463257,14978300
2024-08-08,3.880000114440918,3.880000114440918,3.4100000858306885,3.4100000858306885,17587200
2024-08-09,3.7899999618530273,3.950000047683716,3.740000009536743,3.890000104904175,13520200
2024-08-12,3.569999933242798,3.7300000190734863,3.509999990463257,3.700000047683716,15707600
2024-08-13,3.309999942779541,3.7200000286102295,3.2899999618530273,3.6500000953674316,19792700
2024-08-14,3.3499999046325684,3.490000009536743,3.299999952316284,3.319999933242798,23864400
2024-08-15,3.5999999046325684,3.9700000286102295,3.450000047683716,3.5799999237060547,47494700
2024-08-16,4.03000020980835,4.110000133514404,3.5199999809265137,3.559999942779541,28196600
2024-08-19,4.349999904632568,4.46999979019165,4.0,4.079999923706055,23361500
2024-08-20,4.739999771118164,4.860000133514404,4.389999866485596,4.409999847412109,30172300
2024-08-21,4.800000190734863,4.920000076293945,4.440000057220459,4.78000020980835,22308300
2024-08-22,4.809999942779541,4.980000019073486,4.630000114440918,4.829999923706055,17930600
2024-08-23,4.929999828338623,4.940000057220459,4.539999961853027,4.889999866485596,21024500
2024-08-26,4.78000020980835,4.940000057220459,4.590000152587891,4.940000057220459,12494400
2024-08-27,4.510000228881836,4.739999771118164,4.289999961853027,4.670000076293945,14901600
2024-08-28,4.179999828338623,4.610000133514404,4.099999904632568,4.409999847412109,14550700
2024-08-29,4.199999809265137,4.440000057220459,4.090000152587891,4.269999980926514,13996400
2024-08-30,4.360000133514404,4.380000114440918,4.150000095367432,4.289999961853027,11138000
2024-09-03,3.819999933242798,4.260000228881836,3.7899999618530273,4.260000228881836,14604500
2024-09-04,3.9100000858306885,4.010000228881836,3.5899999141693115,3.7799999713897705,15264000
2024-09-05,4.210000038146973,4.300000190734863,3.990000009536743,4.110000133514404,18765400
2024-09-06,3.7300000190734863,4.349999904632568,3.6600000858306885,4.230000019073486,20716600
2024-09-09,3.990000009536743,4.03000020980835,3.7799999713897705,3.950000047683716,19097900
2024-09-10,4.239999771118164,4.239999771118164,3.859999895095825,4.010000228881836,10585800
2024-09-11,4.420000076293945,4.539999961853027,3.990000009536743,4.110000133514404,15488800
2024-09-12,4.309999942779541,4.579999923706055,4.300000190734863,4.440000057220459,13764600
2024-09-13,4.239999771118164,4.429999828338623,4.159999847412109,4.320000171661377,21821000
2024-09-16,3.940000057220459,4.099999904632568,3.7699999809265137,4.019999980926514,15778600
2024-09-17,4.070000171661377,4.389999866485596,4.039999961853027,4.050000190734863,16381900
2024-09-18,4.059999942779541,4.389999866485596,3.990000009536743,4.0,16978600
2024-09-19,4.460000038146973,4.800000190734863,4.28000020980835,4.340000152587891,28677300
2024-09-20,4.5,4.670000076293945,4.360000133514404,4.46999979019165,28316100
2024-09-23,4.889999866485596,5.010000228881836,4.659999847412109,4.71999979019165,25384500
2024-09-24,5.369999885559082,5.400000095367432,4.559999942779541,4.869999885559082,31988600
2024-09-25,5.139999866485596,5.429999828338623,5.079999923706055,5.309999942779541,19824000
2024-09-26,5.070000171661377,5.389999866485596,4.929999828338623,5.320000171661377,20843900
2024-09-27,4.940000057220459,5.190000057220459,4.820000171661377,5.179999828338623,17438100
2024-09-30,4.679999828338623,4.809999942779541,4.570000171661377,4.769999980926514,18369600
2024-10-01,4.329999923706055,4.699999809265137,4.25,4.679999828338623,16441500
2024-10-02,4.360000133514404,4.519999980926514,4.179999828338623,4.239999771118164,12721900
2024-10-03,4.710000038146973,4.71999979019165,4.300000190734863,4.300000190734863,13479600
2024-10-04,4.400000095367432,4.860000133514404,4.360000133514404,4.849999904632568,27230400
2024-10-07,4.03000020980835,4.429999828338623,3.9000000953674316,4.349999904632568,31975000
2024-10-08,3.9100000858306885,4.150000095367432,3.880000114440918,4.0,13959300
2024-10-09,3.819999933242798,3.9200000762939453,3.759999990463257,3.880000114440918,15026100
2024-10-10,3.930000066757202,4.070000171661377,3.799999952316284,4.010000228881836,19327300
2024-10-11,4.210000038146973,4.320000171661377,3.940000057220459,3.950000047683716,19384100
2024-10-14,4.489999771118164,4.570000171661377,4.21999979019165,4.320000171661377,17866800
2024-10-15,4.610000133514404,4.699999809265137,4.300000190734863,4.449999809265137,15434200
2024-10-16,5.199999809265137,5.230000019073486,4.610000133514404,4.679999828338623,24485500
2024-10-17,5.070000171661377,5.349999904632568,4.96999979019165,5.050000190734863,19117200
2024-10-18,5.239999771118164,5.289999961853027,4.980000019073486,5.119999885559082,20021400
2024-10-21,6.210000038146973,6.230000019073486,5.059999942779541,5.21999979019165,58975400
2024-10-22,6.53000020980835,6.550000190734863,5.960000038146973,6.130000114440918,26070100
2024-10-23,6.400000095367432,6.579999923706055,5.989999771118164,6.340000152587891,23597400
2024-10-24,6.210000038146973,6.539999961853027,5.840000152587891,6.28000020980835,91942900
2024-10-25,6.380000114440918,6.699999809265137,6.130000114440918,6.239999771118164,40360400
2024-10-28,6.849999904632568,7.28000020980835,6.690000057220459,6.730000019073486,40475400
2024-10-29,6.690000057220459,7.139999866485596,6.409999847412109,7.070000171661377,28696900
2024-10-30,6.889999866485596,7.150000095367432,6.489999771118164,6.570000171661377,20709100
2024-10-31,6.519999980926514,6.760000228881836,6.210000038146973,6.670000076293945,23443700
2024-11-01,6.199999809265137,6.920000076293945,6.099999904632568,6.670000076293945,21453700
2024-11-04,5.980000019073486,6.170000076293945,5.889999866485596,6.079999923706055,17127000
2024-11-05,6.210000038146973,6.489999771118164,6.03000020980835,6.110000133514404,20077500
2024-11-06,7.670000076293945,7.679999828338623,6.800000190734863,7.059999942779541,48372100
2024-11-07,8.210000038146973,8.329999923706055,7.360000133514404,7.599999904632568,31774500
2024-11-08,8.25,8.399999618530273,7.820000171661377,8.180000305175781,26344700
2024-11-11,8.819999694824219,9.119999885559082,8.319999694824219,8.729999542236328,38343400
2024-11-12,8.529999732971191,8.680000305175781,8.119999885559082,8.4399995803833,32684300
2024-11-13,7.349999904632568,9.300000190734863,7.320000171661377,8.75,42084600
2024-11-14,6.949999809265137,7.539999961853027,6.889999866485596,7.480000019073486,23966400
2024-11-15,7.179999828338623,7.25,6.739999771118164,7.099999904632568,24264300
2024-11-18,7.039999961853027,7.610000133514404,6.820000171661377,7.110000133514404,20093500
2024-11-19,7.380000114440918,7.550000190734863,6.829999923706055,7.0,19273400
2024-11-20,7.199999809265137,7.860000133514404,7.019999980926514,7.630000114440918,24229800
2024-11-21,6.989999771118164,7.559999942779541,6.539999961853027,7.449999809265137,28215900
2024-11-22,7.449999809265137,7.539999961853027,6.599999904632568,6.860000133514404,25855300
2024-11-25,6.989999771118164,7.639999866485596,6.860000133514404,7.630000114440918,29742200
2024-11-26,6.570000171661377,7.099999904632568,6.440000057220459,6.929999828338623,26507400
2024-11-27,7.289999961853027,7.369999885559082,6.710000038146973,6.820000171661377,22596500
2024-11-29,7.889999866485596,8.050000190734863,7.329999923706055,7.349999904632568,18343900
2024-12-02,7.320000171661377,8.1899995803833,7.300000190734863,7.889999866485596,21557200
2024-12-03,7.269999980926514,7.389999866485596,7.010000228881836,7.110000133514404,13218900
2024-12-04,8.119999885559082,8.149999618530273,7.130000114440918,7.360000133514404,23470200
2024-12-05,7.710000038146973,8.4399995803833,7.679999828338623,8.220000267028809,27329500
2024-12-06,8.119999885559082,8.979999542236328,7.900000095367432,7.920000076293945,32676000
2024-12-09,7.289999961853027,8.0600004196167,7.190000057220459,8.050000190734863,26129000
2024-12-10,6.71999979019165,7.360000133514404,6.71999979019165,7.289999961853027,20643700
2024-12-11,7.210000038146973,7.28000020980835,6.730000019073486,6.96999979019165,22615400
2024-12-12,7.53000020980835,7.989999771118164,7.159999847412109,7.429999828338623,27734700
2024-12-13,7.039999961853027,7.670000076293945,6.96999979019165,7.420000076293945,18379200
2024-12-16,8.239999771118164,8.380000114440918,7.170000076293945,7.170000076293945,35624000
2024-12-17,8.199999809265137,8.510000228881836,7.760000228881836,8.350000381469727,20016000
2024-12-18,6.980000019073486,8.140000343322754,6.840000152587891,8.09000015258789,26543300
2024-12-19,6.489999771118164,7.360000133514404,6.409999847412109,7.300000190734863,23184200
2024-12-20,6.610000133514404,6.71999979019165,6.300000190734863,6.369999885559082,25913000
2024-12-23,5.809999942779541,6.579999923706055,5.539999961853027,6.519999980926514,41985900
2024-12-24,6.230000019073486,6.360000133514404,5.949999809265137,6.0,17488800
2024-12-26,6.079999923706055,6.199999809265137,5.849999904632568,6.070000171661377,18252000
2024-12-27,5.53000020980835,6.110000133514404,5.429999828338623,6.090000152587891,30237000
2024-12-30,5.320000171661377,5.5,5.090000152587891,5.409999847412109,21651900
2024-12-31,5.659999847412109,5.820000171661377,5.300000190734863,5.510000228881836,33524600
2025-01-02,5.460000038146973,6.010000228881836,5.309999942779541,5.829999923706055,39964100
2025-01-03,6.21999979019165,6.289999961853027,5.5,5.570000171661377,33235300
2025-01-06,6.5,6.579999923706055,6.25,6.489999771118164,36981300
2025-01-07,6.130000114440918,6.650000095367432,5.769999980926514,6.510000228881836,31171900
2025-01-08,5.510000228881836,6.050000190734863,5.46999979019165,5.909999847412109,35173400
2025-01-10,5.400000095367432,5.46999979019165,5.139999866485596,5.340000152587891,25720600
2025-01-13,5.199999809265137,5.28000020980835,4.96999979019165,5.150000095367432,30080500
2025-01-14,5.570000171661377,5.840000152587891,5.429999828338623,5.599999904632568,34855800
2025-01-15,6.179999828338623,6.329999923706055,5.920000076293945,5.929999828338623,43511300
2025-01-16,5.849999904632568,6.199999809265137,5.820000171661377,6.110000133514404,33625400
2025-01-17,6.400000095367432,6.659999847412109,6.050000190734863,6.21999979019165,58295800
2025-01-21,5.960000038146973,6.539999961853027,5.889999866485596,6.449999809265137,42245600
2025-01-22,6.230000019073486,6.349999904632568,5.610000133514404,5.960000038146973,43279100
2025-01-23,6.179999828338623,6.75,6.039999961853027,6.039999961853027,42018300
2025-01-24,6.320000171661377,6.980000019073486,6.269999980926514,6.5,56754400
2025-01-27,4.429999828338623,5.519999980926514,4.130000114440918,5.489999771118164,98408000
2025-01-28,4.639999866485596,4.789999961853027,4.190000057220459,4.739999771118164,72168500
2025-01-29,4.730000019073486,4.840000152587891,4.449999809265137,4.599999904632568,73270300
2025-01-30,5.010000228881836,5.179999828338623,4.78000020980835,4.829999923706055,57371000
2025-01-31,4.769999980926514,5.25,4.71999979019165,5.099999904632568,69994000
2025-02-03,5.010000228881836,5.070000171661377,4.28000020980835,4.289999961853027,53822500
2025-02-04,5.179999828338623,5.199999809265137,4.880000114440918,5.0,32643200
2025-02-05,5.070000171661377,5.289999961853027,5.0,5.199999809265137,32253500
2025-02-06,5.150000095367432,5.369999885559082,5.010000228881836,5.150000095367432,42223800
2025-02-07,5.03000020980835,5.599999904632568,4.980000019073486,5.360000133514404,38174100
2025-02-10,5.130000114440918,5.309999942779541,4.980000019073486,5.079999923706055,30574800
2025-02-11,4.760000228881836,5.170000076293945,4.75,5.070000171661377,31307800
2025-02-12,4.849999904632568,5.119999885559082,4.639999866485596,4.699999809265137,37356700
2025-02-13,4.889999866485596,4.889999866485596,4.590000152587891,4.860000133514404,34876700
2025-02-14,4.869999885559082,5.010000228881836,4.730000019073486,4.900000095367432,28232300
2025-02-18,4.710000038146973,4.900000095367432,4.650000095367432,4.840000152587891,21415200
2025-02-19,4.71999979019165,4.96999979019165,4.679999828338623,4.760000228881836,23927000
2025-02-20,4.5,4.789999961853027,4.46999979019165,4.769999980926514,32218100
2025-02-21,4.079999923706055,4.690000057220459,4.079999923706055,4.599999904632568,47537200
2025-02-24,3.950000047683716,4.190000057220459,3.7899999618530273,4.099999904632568,59324700
2025-02-25,3.680000066757202,3.880000114440918,3.5399999618530273,3.819999933242798,51767200
2025-02-26,3.7200000286102295,3.930000066757202,3.5799999237060547,3.700000047683716,67335300
2025-02-27,3.609999895095825,4.019999980926514,3.5999999046325684,3.9600000381469727,85099800
2025-02-28,4.190000057220459,4.25,3.5199999809265137,3.5199999809265137,127522800
2025-03-03,3.6700000762939453,4.570000171661377,3.630000114440918,4.309999942779541,54916900
2025-03-04,3.4800000190734863,3.6700000762939453,3.1600000858306885,3.4800000190734863,35550100
2025-03-05,3.7100000381469727,3.7200000286102295,3.380000114440918,3.5199999809265137,19160500
2025-03-06,3.359999895095825,3.5899999141693115,3.2799999713897705,3.5299999713897705,31526500
2025-03-07,3.5999999046325684,3.6600000858306885,3.259999990463257,3.3499999046325684,24491100
2025-03-10,3.069999933242798,3.4200000762939453,2.9000000953674316,3.4000000953674316,35018000
2025-03-11,3.1700000762939453,3.240000009536743,2.9100000858306885,3.009999990463257,31501300
2025-03-12,3.2300000190734863,3.299999952316284,2.930000066757202,3.2799999713897705,43020900
2025-03-13,2.990000009536743,3.240000009536743,2.950000047683716,3.240000009536743,35281100
2025-03-14,3.259999990463257,3.309999942779541,2.9800000190734863,3.0999999046325684,46189000
2025-03-17,3.259999990463257,3.359999895095825,3.0,3.2300000190734863,32752100
2025-03-18,2.9600000381469727,3.2100000381469727,2.940000057220459,3.200000047683716,31848000
2025-03-19,3.299999952316284,3.380000114440918,3.0,3.009999990463257,39843600
2025-03-20,3.2100000381469727,3.3299999237060547,3.1500000953674316,3.2300000190734863,33287100
2025-03-21,3.200000047683716,3.2100000381469727,3.0399999618530273,3.0899999141693115,30430100
2025-03-24,3.4700000286102295,3.5199999809265137,3.319999933242798,3.3499999046325684,40791800
2025-03-25,3.2799999713897705,3.4700000286102295,3.2300000190734863,3.4600000381469727,26419800
2025-03-26,2.9100000858306885,3.25,2.890000104904175,3.190000057220459,33913600
2025-03-27,2.930000066757202,3.0299999713897705,2.799999952316284,2.8399999141693115,25219800
2025-03-28,2.7200000286102295,2.890000104904175,2.7100000381469727,2.890000104904175,31552300
2025-03-31,2.7300000190734863,2.7699999809265137,2.5199999809265137,2.5899999141693115,36253100
2025-04-01,2.880000114440918,2.9100000858306885,2.640000104904175,2.7100000381469727,32640300
2025-04-02,2.9800000190734863,2.990000009536743,2.75,2.75,32801900
2025-04-03,2.6500000953674316,2.759999990463257,2.619999885559082,2.6600000858306885,20982900
2025-04-04,2.5999999046325684,2.6500000953674316,2.259999990463257,2.569999933242798,39419000
2025-04-07,2.6700000762939453,2.930000066757202,2.259999990463257,2.2899999618530273,57216600
2025-04-08,2.259999990463257,2.8299999237060547,2.2100000381469727,2.8299999237060547,37118700
2025-04-09,2.5799999237060547,2.640000104904175,2.059999942779541,2.2799999713897705,55388900
2025-04-10,2.240000009536743,2.450000047683716,2.180000066757202,2.450000047683716,28725500
2025-04-11,2.380000114440918,2.4200000762939453,2.190000057220459,2.25,24701700
2025-04-14,2.4700000286102295,2.5399999618530273,2.319999933242798,2.4800000190734863,27425800
2025-04-15,2.2899999618530273,2.509999990463257,2.2100000381469727,2.490000009536743,28941600
2025-04-16,2.299999952316284,2.359999895095825,2.190000057220459,2.2200000286102295,17504500
2025-04-17,2.3499999046325684,2.369999885559082,2.2300000190734863,2.299999952316284,14231200
2025-04-21,2.25,2.4800000190734863,2.240000009536743,2.359999895095825,30856700
2025-04-22,2.6500000953674316,2.7200000286102295,2.309999942779541,2.319999933242798,59637000
2025-04-23,2.7899999618530273,2.9200000762939453,2.6500000953674316,2.819999933242798,49387300
2025-04-24,3.0399999618530273,3.069999933242798,2.7300000190734863,2.7699999809265137,42168500
2025-04-25,3.0,3.130000114440918,2.9700000286102295,3.0999999046325684,38651400
2025-04-28,3.0199999809265137,3.190000057220459,2.859999895095825,3.0299999713897705,48727100
2025-04-29,2.9200000762939453,3.069999933242798,2.890000104904175,3.0,30198700
2025-04-30,2.7799999713897705,2.8399999141693115,2.6700000762939453,2.809999942779541,25390800
2025-05-01,3.240000009536743,3.2899999618530273,2.9100000858306885,2.930000066757202,48986100
2025-05-02,3.2100000381469727,3.3499999046325684,3.180000066757202,3.2899999618530273,33153200
